exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
9216_100_PLXNB2_PLXB2	Sex-combined	early_onset	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0061742006615215	0.0471885336273429	0.895900992349821	1.00619330032658	0.917304936204972	1.10369509381542
9216_100_PLXNB2_PLXB2	Female	distal	9216_100	PLXB2	PLXNB2	1	Wald ratio	-0.0423373759647188	0.0487320837927233	0.384968415066813	0.958546335519586	0.871227397200867	1.05461683171356
9216_100_PLXNB2_PLXB2	Male	proximal	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.00441014332965821	0.0476295479603087	0.926227228722227	1.00441988232328	0.914897016172055	1.10270257982411
9216_100_PLXNB2_PLXB2	Sex-combined	colon	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0231532524807056	0.0251378169790518	0.357022949173405	1.02342336969982	0.974221226891377	1.07511042126423
9216_100_PLXNB2_PLXB2	Sex-combined	overall	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0249173098125689	0.0205071664829107	0.224345586619209	1.02523034053022	0.98483936089674	1.06727786568831
9216_100_PLXNB2_PLXB2	Sex-combined	rectal	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0485115766262404	0.0324145534729879	0.134497724371915	1.04970752382165	0.985091303516173	1.11856218975309
9216_100_PLXNB2_PLXB2	Sex-combined	overall-HRC-EUR	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0275633958103638	0.0209481808158765	0.188244713282316	1.02794678056079	0.98659561121215	1.07103110094625
9216_100_PLXNB2_PLXB2	Male	colon	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0167585446527012	0.0359426681367144	0.641031075107783	1.01689975679593	0.947726723252452	1.09112161765663
9216_100_PLXNB2_PLXB2	Male	rectal	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0476295479603087	0.0432194046306505	0.27044392727649	1.04878205989765	0.963598576884932	1.14149588381398
9216_100_PLXNB2_PLXB2	Sex-combined	proximal	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0441014332965821	0.0324145534729879	0.173657770160214	1.04508835626951	0.980756475307524	1.11364003186178
9216_100_PLXNB2_PLXB2	Male	distal	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.04696802646086	0.0460859977949283	0.308137097106699	1.04808849744532	0.957566097271234	1.1471683277087
9216_100_PLXNB2_PLXB2	Female	overall	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.0233737596471885	0.0297684674751929	0.432345000260982	1.02364906677019	0.96563203198866	1.08515187689194
9216_100_PLXNB2_PLXB2	Sex-combined	distal	9216_100	PLXB2	PLXNB2	1	Wald ratio	0.00176405733186329	0.0332965821389195	0.957747737486023	1.00176561419633	0.93847670605759	1.06932259405975
17677_47_CD160_BY55	Female	rectal	17677_47	BY55	CD160	1	Wald ratio	-0.0860624523990861	0.160700685453161	0.592273032777302	0.917536927048434	0.669626090748853	1.25723000362188
17677_47_CD160_BY55	Female	proximal	17677_47	BY55	CD160	1	Wald ratio	0.00913937547600914	0.144706778370145	0.949640772938686	1.00918126709187	0.759962711949703	1.34012736919196
17677_47_CD160_BY55	Male	overall	17677_47	BY55	CD160	1	Wald ratio	0.114242193450114	0.095963442498096	0.233859282692745	1.12102359658101	0.928814577400331	1.35300837720354
17677_47_CD160_BY55	Female	colon	17677_47	BY55	CD160	1	Wald ratio	0.063975628332064	0.115765422696116	0.580515713596355	1.06606641662819	0.849655249875866	1.33759851990382
17677_47_CD160_BY55	Sex-combined	early_onset	17677_47	BY55	CD160	1	Wald ratio	0.12033511043412	0.153084539223153	0.431826682694887	1.12787475085424	0.835511984918573	1.52254124007387
17677_47_CD160_BY55	Female	distal	17677_47	BY55	CD160	1	Wald ratio	0.0913937547600914	0.157654226961158	0.562110100859941	1.0957003575608	0.804440294209469	1.49241563631354
17677_47_CD160_BY55	Male	proximal	17677_47	BY55	CD160	1	Wald ratio	-0.00380807311500381	0.156130997715156	0.980541330250361	0.996199168400431	0.733575446381082	1.35284351189444
17677_47_CD160_BY55	Sex-combined	colon	17677_47	BY55	CD160	1	Wald ratio	0.0632140137090632	0.0822543792840823	0.442179193069334	1.06525479396727	0.906644760661009	1.25161234621036
17677_47_CD160_BY55	Sex-combined	overall	17677_47	BY55	CD160	1	Wald ratio	0.0548362528560548	0.0677837014470678	0.418521609260054	1.05636762333118	0.924946110597628	1.20646223908262
17677_47_CD160_BY55	Sex-combined	rectal	17677_47	BY55	CD160	1	Wald ratio	0.117288651942117	0.105864432597106	0.267899101696336	1.12444395578238	0.913743267487334	1.38373026065886
17677_47_CD160_BY55	Sex-combined	overall-HRC-EUR	17677_47	BY55	CD160	1	Wald ratio	0.0662604722010663	0.0693069306930693	0.339050027438744	1.06850499677073	0.932784470341834	1.22397291595734
17677_47_CD160_BY55	Male	colon	17677_47	BY55	CD160	1	Wald ratio	0.0776846915460777	0.118050266565118	0.51049667564986	1.08078182529272	0.857534531380337	1.36214847465425
17677_47_CD160_BY55	Male	rectal	17677_47	BY55	CD160	1	Wald ratio	0.257425742574257	0.141660319878142	0.0691858366491052	1.29359574832345	0.979974738797587	1.70758479155671
17677_47_CD160_BY55	Sex-combined	proximal	17677_47	BY55	CD160	1	Wald ratio	-0.00456968773800457	0.106626047220107	0.965815412384034	0.995440737399088	0.807706329359459	1.22681007397758
17677_47_CD160_BY55	Male	distal	17677_47	BY55	CD160	1	Wald ratio	0.157654226961158	0.150799695354151	0.295812938228253	1.17076130701719	0.871174327360442	1.57337285427317
17677_47_CD160_BY55	Female	overall	17677_47	BY55	CD160	1	Wald ratio	-0.00685453160700685	0.0974866717440975	0.943944933570856	0.993168907110383	0.820428586973819	1.2022795081887
17677_47_CD160_BY55	Sex-combined	distal	17677_47	BY55	CD160	1	Wald ratio	0.126428027418126	0.108149276466108	0.24239795679907	1.13476777607025	0.9180122406075	1.4027023264475
11152_46_KLK13_kallikrein_13	Female	rectal	11152_46	kallikrein_13	KLK13	1	Wald ratio	-0.0344361917623228	0.0504163853252307	0.494584275220351	0.966149986047639	0.875244234001168	1.06649750924107
11152_46_KLK13_kallikrein_13	Female	proximal	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0695476029709656	0.0452397029034436	0.124216573571284	1.07202309147426	0.981059455009356	1.17142085812024
11152_46_KLK13_kallikrein_13	Male	overall	11152_46	kallikrein_13	KLK13	1	Wald ratio	-0.00517668242178708	0.0292595093405357	0.859568811795624	0.994836693507728	0.939389276490815	1.05355689224654
11152_46_KLK13_kallikrein_13	Female	colon	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0506414584740041	0.0360117038037362	0.15964990164281	1.05194565945824	0.980256035249596	1.12887820187842
11152_46_KLK13_kallikrein_13	Sex-combined	early_onset	11152_46	kallikrein_13	KLK13	1	Wald ratio	-0.00585190186810714	0.0468152149448571	0.900523550339774	0.994165187158944	0.907002816880599	1.0897038035207
11152_46_KLK13_kallikrein_13	Female	distal	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0432140445644835	0.0490659464325906	0.37846183946953	1.04416136799842	0.94842249095384	1.14956464320434
11152_46_KLK13_kallikrein_13	Male	proximal	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.00360117038037362	0.0481656538374972	0.940400611573461	1.00360766238503	0.913197126333407	1.10296923955738
11152_46_KLK13_kallikrein_13	Sex-combined	colon	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0227323880261085	0.0254332658113887	0.371426067762518	1.0229927378067	0.973247546953093	1.07528053359243
11152_46_KLK13_kallikrein_13	Sex-combined	overall	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0175557056043214	0.0209318028359217	0.401632246433539	1.01771071276203	0.97680266494022	1.06033197087356
11152_46_KLK13_kallikrein_13	Sex-combined	rectal	11152_46	kallikrein_13	KLK13	1	Wald ratio	-0.0252081926626154	0.0328606797209093	0.443008217236531	0.975106880796412	0.914283002311761	1.03997714774564
11152_46_KLK13_kallikrein_13	Sex-combined	overall-HRC-EUR	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0155300472653612	0.0213819491334684	0.467645201991876	1.01565126514291	0.97396630242641	1.05912031023715
11152_46_KLK13_kallikrein_13	Male	colon	11152_46	kallikrein_13	KLK13	1	Wald ratio	-0.0078775602070673	0.0364618501012829	0.828949254588274	0.992153386455624	0.923723230403079	1.06565290322494
11152_46_KLK13_kallikrein_13	Male	rectal	11152_46	kallikrein_13	KLK13	1	Wald ratio	-0.0180058519018681	0.0436641908620302	0.680067417424183	0.982155284865138	0.901596979884093	1.06991152933157
11152_46_KLK13_kallikrein_13	Sex-combined	proximal	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0375872158451497	0.0330857528696826	0.255933788607586	1.03830254956734	0.973107363840247	1.10786561123489
11152_46_KLK13_kallikrein_13	Male	distal	11152_46	kallikrein_13	KLK13	1	Wald ratio	-0.0177807787530948	0.0465901417960837	0.702726546661798	0.982376366526526	0.896643029393139	1.0763071745096
11152_46_KLK13_kallikrein_13	Female	overall	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0384875084402431	0.0301598019356291	0.201913313674174	1.03923774657649	0.979585551545857	1.1025224822937
11152_46_KLK13_kallikrein_13	Sex-combined	distal	11152_46	kallikrein_13	KLK13	1	Wald ratio	0.0130542426288544	0.0335358991672293	0.697082532122235	1.01313982123668	0.948687223795503	1.08197124576935
5687_5_PRKCSH_GLU2B	Female	rectal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.0450530035335689	0.249116607773852	0.85648448075814	0.955946811931334	0.58665312940019	1.55770805855244
5687_5_PRKCSH_GLU2B	Female	proximal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.0874558303886926	0.223498233215548	0.695572285478057	0.916259341576075	0.591252348263318	1.41992024808252
5687_5_PRKCSH_GLU2B	Male	overall	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.259717314487633	0.147526501766784	0.0783266179473721	0.771269581726853	0.577602560768124	1.02987210947619
5687_5_PRKCSH_GLU2B	Female	colon	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.0830388692579505	0.17756183745583	0.640026540378575	0.920315374549211	0.649819874486159	1.30340794716597
5687_5_PRKCSH_GLU2B	Sex-combined	early_onset	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.292402826855124	0.242049469964664	0.227036031909424	0.74646777813324	0.464487891916648	1.19963114967735
5687_5_PRKCSH_GLU2B	Female	distal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.0609540636042403	0.243816254416961	0.802587348634153	0.940866458797347	0.583428178484549	1.51728991833963
5687_5_PRKCSH_GLU2B	Male	proximal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.0521201413427562	0.240282685512367	0.828277108967529	0.949214820049115	0.592695676412317	1.52018786446161
5687_5_PRKCSH_GLU2B	Sex-combined	colon	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.17226148409894	0.126325088339223	0.172682041418748	0.841759037785283	0.657139695186987	1.07824604552551
5687_5_PRKCSH_GLU2B	Sex-combined	overall	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.191696113074205	0.105123674911661	0.0682232466455103	0.825557706570062	0.671837679566194	1.01444969165364
5687_5_PRKCSH_GLU2B	Sex-combined	rectal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.129858657243816	0.163427561837456	0.426849363668587	0.87821955212057	0.637515506422592	1.20980521094274
5687_5_PRKCSH_GLU2B	Sex-combined	overall-HRC-EUR	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.181095406360424	0.106007067137809	0.0875745096147996	0.834355752052758	0.677822884174101	1.02703750085356
5687_5_PRKCSH_GLU2B	Male	colon	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.27208480565371	0.181095406360424	0.132983764323866	0.761789654280744	0.534174987304233	1.08639208342164
5687_5_PRKCSH_GLU2B	Male	rectal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.221731448763251	0.217314487632509	0.307574254161413	0.801130480029783	0.523264689473062	1.22654950533556
5687_5_PRKCSH_GLU2B	Sex-combined	proximal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.0671378091872792	0.164310954063604	0.682831652206915	0.935066331726045	0.677607356399148	1.2903476275316
5687_5_PRKCSH_GLU2B	Male	distal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.407243816254417	0.234098939929329	0.0819253008998422	0.665481915211724	0.420598013594016	1.05294405860257
5687_5_PRKCSH_GLU2B	Female	overall	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.100706713780919	0.151943462897526	0.507464612174167	0.904198182867899	0.671315605877297	1.21786883359158
5687_5_PRKCSH_GLU2B	Sex-combined	distal	5687_5	GLU2B	PRKCSH	1	Wald ratio	-0.235865724381625	0.167844522968198	0.159943039487938	0.789886729341344	0.56845052923159	1.09758195850914
7266_4_SERPINA9_SPA9	Female	rectal	7266_4	SPA9	SERPINA9	1	Wald ratio	0.239202657807309	0.156699889258029	0.126884950779664	1.27023593373028	0.934326691505516	1.72691130630095
7266_4_SERPINA9_SPA9	Female	proximal	7266_4	SPA9	SERPINA9	1	Wald ratio	-0.0199335548172757	0.136212624584718	0.883651835100635	0.980263804950527	0.750579053506662	1.28023440410006
7266_4_SERPINA9_SPA9	Male	overall	7266_4	SPA9	SERPINA9	1	Wald ratio	0.070874861572536	0.0780730897009967	0.363983148846621	1.07344688800759	0.921135257385993	1.2509435635361
7266_4_SERPINA9_SPA9	Female	colon	7266_4	SPA9	SERPINA9	1	Wald ratio	0.08859357696567	0.0991140642303433	0.371399611853935	1.09263649343435	0.899721517152542	1.32691558890671
7266_4_SERPINA9_SPA9	Sex-combined	early_onset	7266_4	SPA9	SERPINA9	1	Wald ratio	-0.0155038759689922	0.179401993355482	0.931132744979333	0.984615690404452	0.692718350564193	1.39951259700431
7266_4_SERPINA9_SPA9	Female	distal	7266_4	SPA9	SERPINA9	1	Wald ratio	0.163344407530454	0.148947951273533	0.272792551839997	1.17744213980405	0.879331273415913	1.57661854468196
7266_4_SERPINA9_SPA9	Male	proximal	7266_4	SPA9	SERPINA9	1	Wald ratio	-0.0487264673311185	0.142303433001107	0.732040519389394	0.952441617968572	0.720621535204074	1.25883697797304
7266_4_SERPINA9_SPA9	Sex-combined	colon	7266_4	SPA9	SERPINA9	1	Wald ratio	0.0537098560354374	0.0664451827242525	0.418898718493674	1.05517840409098	0.926331884367244	1.20194660601641
7266_4_SERPINA9_SPA9	Sex-combined	overall	7266_4	SPA9	SERPINA9	1	Wald ratio	0.0819490586932447	0.0559246954595792	0.142826396462064	1.08540051670054	0.972715781892951	1.21113926964479
7266_4_SERPINA9_SPA9	Sex-combined	rectal	7266_4	SPA9	SERPINA9	1	Wald ratio	0.142857142857143	0.0863787375415282	0.0981587755711435	1.15356499489511	0.973901428995491	1.36637256895688
7266_4_SERPINA9_SPA9	Sex-combined	overall-HRC-EUR	7266_4	SPA9	SERPINA9	1	Wald ratio	0.0996677740863787	0.0647840531561462	0.123935805672742	1.10480381264203	0.973060548459505	1.25438387812632
7266_4_SERPINA9_SPA9	Male	colon	7266_4	SPA9	SERPINA9	1	Wald ratio	-0.0105204872646733	0.108527131782946	0.922775015394506	0.989534659501757	0.799927911852103	1.22408385536658
7266_4_SERPINA9_SPA9	Male	rectal	7266_4	SPA9	SERPINA9	1	Wald ratio	0.0996677740863787	0.133997785160576	0.456996480054811	1.10480381264203	0.84961847361957	1.43663479823874
7266_4_SERPINA9_SPA9	Sex-combined	proximal	7266_4	SPA9	SERPINA9	1	Wald ratio	0.0404208194905869	0.0863787375415282	0.639821263024821	1.0412488598232	0.879078124777834	1.23333655738177
7266_4_SERPINA9_SPA9	Male	distal	7266_4	SPA9	SERPINA9	1	Wald ratio	0.0559246954595792	0.13953488372093	0.688572053839258	1.05751804482771	0.804476376941464	1.39015196367612
7266_4_SERPINA9_SPA9	Female	overall	7266_4	SPA9	SERPINA9	1	Wald ratio	0.097452934662237	0.0802879291251384	0.224826740533665	1.10235955741746	0.941847971568919	1.2902258437796
7266_4_SERPINA9_SPA9	Sex-combined	distal	7266_4	SPA9	SERPINA9	1	Wald ratio	0.092469545957918	0.0880398671096345	0.293573556658186	1.09687973662999	0.923034567830135	1.3034670624068
6925_26_SNX8_SNX8	Female	rectal	6925_26	SNX8	SNX8	1	Wald ratio	-0.0516836335160532	0.225528582615505	0.818739379343837	0.949629250191708	0.610351867932577	1.47750135651143
6925_26_SNX8_SNX8	Female	proximal	6925_26	SNX8	SNX8	1	Wald ratio	-0.140955364134691	0.201252936570086	0.483684338372609	0.868528078334792	0.585428559384284	1.28852788399885
6925_26_SNX8_SNX8	Male	overall	6925_26	SNX8	SNX8	1	Wald ratio	0.0618637431480031	0.129992169146437	0.634143047036166	1.06381738244457	0.824547186333752	1.37251990176963
6925_26_SNX8_SNX8	Female	colon	6925_26	SNX8	SNX8	1	Wald ratio	-0.0258418167580266	0.160532498042287	0.872112610685918	0.974489225282511	0.711424832950859	1.33482724556131
6925_26_SNX8_SNX8	Sex-combined	early_onset	6925_26	SNX8	SNX8	1	Wald ratio	0.141738449490995	0.21221613155834	0.504199547453447	1.15227523094759	0.760176095175034	1.74661925872532
6925_26_SNX8_SNX8	Female	distal	6925_26	SNX8	SNX8	1	Wald ratio	0.144087705559906	0.217697729052467	0.508054216876709	1.15498540272425	0.753821374125769	1.76963843994628
6925_26_SNX8_SNX8	Male	proximal	6925_26	SNX8	SNX8	1	Wald ratio	0.361785434612373	0.213782302270948	0.0905873219215137	1.43589081643538	0.944378841835285	2.18321540613578
6925_26_SNX8_SNX8	Sex-combined	colon	6925_26	SNX8	SNX8	1	Wald ratio	0.140955364134691	0.113547376664056	0.214465658537411	1.15137325429625	0.921642850708584	1.43836668367746
6925_26_SNX8_SNX8	Sex-combined	overall	6925_26	SNX8	SNX8	1	Wald ratio	-0.000783085356303837	0.0931871574001566	0.993295166636396	0.999217221175015	0.83241021411181	1.19945074936167
6925_26_SNX8_SNX8	Sex-combined	rectal	6925_26	SNX8	SNX8	1	Wald ratio	-0.0140955364134691	0.148003132341425	0.924125711867492	0.986003340540167	0.737726827161642	1.31783548023712
6925_26_SNX8_SNX8	Sex-combined	overall-HRC-EUR	6925_26	SNX8	SNX8	1	Wald ratio	0.0493343774471417	0.0955364134690681	0.605579644720848	1.05057157945805	0.871171002077607	1.26691618629733
6925_26_SNX8_SNX8	Male	colon	6925_26	SNX8	SNX8	1	Wald ratio	0.304620203602193	0.162881754111198	0.0614571175404824	1.35610985954791	0.985478435459509	1.86613312376091
6925_26_SNX8_SNX8	Male	rectal	6925_26	SNX8	SNX8	1	Wald ratio	-0.00704776820673453	0.196554424432263	0.97139672274505	0.992977009069277	0.675505188865015	1.45965324440639
6925_26_SNX8_SNX8	Sex-combined	proximal	6925_26	SNX8	SNX8	1	Wald ratio	0.076742364917776	0.147220046985121	0.602174102479757	1.07976385550471	0.809119283506273	1.44093708730075
6925_26_SNX8_SNX8	Male	distal	6925_26	SNX8	SNX8	1	Wald ratio	0.23884103367267	0.208300704776821	0.251540136968545	1.2697766688056	0.844147237413092	1.91001370043463
6925_26_SNX8_SNX8	Female	overall	6925_26	SNX8	SNX8	1	Wald ratio	-0.0689115113547377	0.133907595927956	0.606818668236242	0.933409272545903	0.717939195557137	1.21354687899239
6925_26_SNX8_SNX8	Sex-combined	distal	6925_26	SNX8	SNX8	1	Wald ratio	0.193422083007048	0.149569303054033	0.195944068073944	1.21339483879101	0.905078362186954	1.62673984520749
6715_63_ALPPL2_PPBN	Female	rectal	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.324310520939734	0.131256384065373	0.0134804737330246	0.723025692900378	0.559018319914807	0.935150305402763
6715_63_ALPPL2_PPBN	Female	proximal	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.26608784473953	0.116445352400409	0.0223076847535265	0.766371802812601	0.60998510786776	0.962852588646417
6715_63_ALPPL2_PPBN	Male	overall	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.0423901940755873	0.0750766087844739	0.572328278652412	0.958495708249994	0.827339335321331	1.11044402642458
6715_63_ALPPL2_PPBN	Female	colon	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.0919305413687436	0.09244126659857	0.319991603426789	0.912168505320617	0.761004944399349	1.09335870709168
6715_63_ALPPL2_PPBN	Sex-combined	early_onset	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.0909090909090909	0.120531154239019	0.450706751047143	0.913100716282262	0.720975478110822	1.15642340604964
6715_63_ALPPL2_PPBN	Female	distal	6715_63	PPBN	ALPPL2	1	Wald ratio	0.111338100102145	0.125638406537283	0.375521152402251	1.11777276205944	0.873791773870455	1.42987835885399
6715_63_ALPPL2_PPBN	Male	proximal	6715_63	PPBN	ALPPL2	1	Wald ratio	0.189479060265577	0.122063329928498	0.120590157727238	1.2086198155465	0.951452926512319	1.53529598556839
6715_63_ALPPL2_PPBN	Sex-combined	colon	6715_63	PPBN	ALPPL2	1	Wald ratio	0.00612870275791624	0.0653728294177732	0.925307750889347	1.00614752168222	0.885146560234058	1.14368950958763
6715_63_ALPPL2_PPBN	Sex-combined	overall	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.0847803881511747	0.0536261491317671	0.1138889261423	0.918714022733657	0.827052055920223	1.0205348617728
6715_63_ALPPL2_PPBN	Sex-combined	rectal	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.225740551583248	0.085291113381001	0.00812798421958637	0.797925095215079	0.675088737484562	0.943112249133844
6715_63_ALPPL2_PPBN	Sex-combined	overall-HRC-EUR	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.0868232890704801	0.0546475995914198	0.112108930349467	0.916839096808059	0.823713433639497	1.02049316559248
6715_63_ALPPL2_PPBN	Male	colon	6715_63	PPBN	ALPPL2	1	Wald ratio	0.101634320735444	0.0929519918283963	0.274215319916018	1.10697859858578	0.922607311274344	1.32819413281514
6715_63_ALPPL2_PPBN	Male	rectal	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.170582226762002	0.112359550561798	0.128968569722103	0.843173755330379	0.676510746631633	1.05089532607979
6715_63_ALPPL2_PPBN	Sex-combined	proximal	6715_63	PPBN	ALPPL2	1	Wald ratio	-0.0398365679264556	0.0847803881511747	0.638441098393729	0.960946475794666	0.813828088557186	1.13465993902876
