sequence_id	direction_group	exposure	group
19291_2	positive	whradjbmi	Sex-combined
16070_7	negative	whradjbmi	Sex-combined
8470_213	positive	whradjbmi	Sex-combined
12376_85	positive	whradjbmi	Sex-combined
13268_45	positive	whradjbmi	Sex-combined
15468_14	positive	whradjbmi	Sex-combined
6625_31	positive	whradjbmi	Sex-combined
8843_34	positive	whradjbmi	Sex-combined
18261_34	positive	whradjbmi	Sex-combined
3905_62	positive	whradjbmi	Sex-combined
7806_33	positive	whradjbmi	Sex-combined
12482_5	positive	whradjbmi	Sex-combined
7782_34	positive	whradjbmi	Sex-combined
4541_49	positive	whradjbmi	Sex-combined
2631_50	positive	whradjbmi	Sex-combined
11606_22	positive	whradjbmi	Sex-combined
15667_39	positive	whradjbmi	Sex-combined
2913_1	negative	whradjbmi	Sex-combined
18927_14	positive	whradjbmi	Sex-combined
18905_5	positive	whradjbmi	Sex-combined
11355_10	positive	whradjbmi	Sex-combined
17817_22	positive	whradjbmi	Sex-combined
5714_88	positive	whradjbmi	Sex-combined
7266_4	positive	whradjbmi	Sex-combined
17468_1	positive	whradjbmi	Sex-combined
10425_3	positive	whradjbmi	Sex-combined
2618_10	positive	whradjbmi	Sex-combined
18243_9	positive	whradjbmi	Sex-combined
12746_4	positive	whradjbmi	Sex-combined
3169_70	positive	whradjbmi	Sex-combined
2860_19	negative	whradjbmi	Sex-combined
9794_17	positive	whradjbmi	Sex-combined
17697_2	positive	whradjbmi	Sex-combined
11351_233	positive	whradjbmi	Sex-combined
13013_41	positive	whradjbmi	Sex-combined
7826_1	positive	whradjbmi	Sex-combined
18303_39	positive	whradjbmi	Sex-combined
9445_44	positive	whradjbmi	Sex-combined
9609_25	positive	whradjbmi	Sex-combined
9341_1	positive	whradjbmi	Sex-combined
8817_29	positive	whradjbmi	Sex-combined
10882_12	positive	whradjbmi	Sex-combined
16899_59	positive	whradjbmi	Sex-combined
3081_70	positive	whradjbmi	Sex-combined
12537_88	positive	whradjbmi	Sex-combined
10815_2	positive	whradjbmi	Sex-combined
7076_17	positive	whradjbmi	Sex-combined
3423_59	positive	whradjbmi	Sex-combined
19606_28	negative	whradjbmi	Sex-combined
18945_11	positive	whradjbmi	Sex-combined
12740_55	positive	whradjbmi	Sex-combined
9970_7	positive	whradjbmi	Sex-combined
9090_9	positive	whradjbmi	Sex-combined
6366_38	negative	whradjbmi	Sex-combined
17155_1	negative	whradjbmi	Sex-combined
5412_53	positive	whradjbmi	Sex-combined
9867_23	positive	whradjbmi	Sex-combined
13610_9	positive	whradjbmi	Sex-combined
9035_2	positive	whradjbmi	Sex-combined
17454_15	positive	whradjbmi	Sex-combined
11494_4	positive	whradjbmi	Sex-combined
19263_147	positive	whradjbmi	Sex-combined
12783_29	positive	whradjbmi	Sex-combined
5467_15	positive	whradjbmi	Sex-combined
8376_25	positive	whradjbmi	Sex-combined
19255_124	positive	whradjbmi	Sex-combined
16597_11	positive	whradjbmi	Sex-combined
9757_29	positive	whradjbmi	Sex-combined
11369_23	positive	whradjbmi	Sex-combined
3394_81	positive	whradjbmi	Sex-combined
9522_3	positive	whradjbmi	Sex-combined
2616_23	positive	whradjbmi	Sex-combined
15414_316	positive	whradjbmi	Sex-combined
4829_43	positive	whradjbmi	Sex-combined
17397_8	positive	whradjbmi	Sex-combined
10445_20	negative	whradjbmi	Sex-combined
6629_3	positive	whradjbmi	Sex-combined
8985_13	positive	whradjbmi	Sex-combined
5264_65	positive	whradjbmi	Sex-combined
7920_30	positive	whradjbmi	Sex-combined
14685_17	positive	whradjbmi	Sex-combined
18432_32	positive	whradjbmi	Sex-combined
19584_33	positive	whradjbmi	Sex-combined
12408_333	positive	whradjbmi	Sex-combined
7933_75	positive	whradjbmi	Sex-combined
18206_18	positive	whradjbmi	Sex-combined
12619_14	positive	whradjbmi	Sex-combined
7945_10	positive	whradjbmi	Sex-combined
14111_15	positive	whradjbmi	Sex-combined
11279_42	positive	whradjbmi	Sex-combined
8933_84	positive	whradjbmi	Sex-combined
18864_7	positive	whradjbmi	Sex-combined
4920_10	negative	whradjbmi	Sex-combined
13659_36	positive	whradjbmi	Sex-combined
15674_3	positive	whradjbmi	Sex-combined
10705_14	positive	whradjbmi	Sex-combined
7888_58	positive	whradjbmi	Sex-combined
4973_18	positive	whradjbmi	Sex-combined
3893_64	positive	whradjbmi	Sex-combined
7789_182	positive	whradjbmi	Sex-combined
7821_6	positive	whradjbmi	Sex-combined
4560_34	positive	whradjbmi	Sex-combined
17333_20	positive	whradjbmi	Sex-combined
2974_61	negative	whradjbmi	Sex-combined
2942_50	positive	whradjbmi	Sex-combined
8748_45	positive	whradjbmi	Sex-combined
10940_25	positive	whradjbmi	Sex-combined
5358_3	negative	whradjbmi	Sex-combined
18179_56	positive	whradjbmi	Sex-combined
15431_31	positive	whradjbmi	Sex-combined
17751_68	negative	whradjbmi	Sex-combined
11462_8	positive	whradjbmi	Sex-combined
14006_36	positive	whradjbmi	Sex-combined
17676_13	positive	whradjbmi	Sex-combined
10737_96	positive	whradjbmi	Sex-combined
5260_80	positive	whradjbmi	Sex-combined
12622_96	positive	whradjbmi	Sex-combined
3622_33	positive	whradjbmi	Sex-combined
12621_55	positive	whradjbmi	Sex-combined
9490_3	positive	whradjbmi	Sex-combined
13743_56	positive	whradjbmi	Sex-combined
4546_27	positive	whradjbmi	Sex-combined
13451_2	positive	whradjbmi	Sex-combined
8368_102	negative	whradjbmi	Sex-combined
19199_3	positive	whradjbmi	Sex-combined
10048_7	positive	whradjbmi	Sex-combined
6221_1	positive	whradjbmi	Sex-combined
2645_54	positive	whradjbmi	Sex-combined
16749_79	positive	whradjbmi	Sex-combined
2889_37	positive	whradjbmi	Sex-combined
9223_11	positive	whradjbmi	Sex-combined
17761_2	positive	whradjbmi	Sex-combined
11643_73	positive	whradjbmi	Sex-combined
5092_51	negative	whradjbmi	Sex-combined
3325_2	negative	whradjbmi	Sex-combined
6544_33	positive	whradjbmi	Sex-combined
14599_18	positive	whradjbmi	Sex-combined
8220_15	negative	whradjbmi	Sex-combined
8773_172	positive	whradjbmi	Sex-combined
9790_28	positive	whradjbmi	Sex-combined
6603_18	positive	whradjbmi	Sex-combined
11696_7	negative	whradjbmi	Sex-combined
12726_3	positive	whradjbmi	Sex-combined
9894_13	positive	whradjbmi	Sex-combined
19152_4	positive	whradjbmi	Sex-combined
12517_52	positive	whradjbmi	Sex-combined
9993_11	positive	whradjbmi	Sex-combined
8950_4	positive	whradjbmi	Sex-combined
18397_5	positive	whradjbmi	Sex-combined
12558_3	positive	whradjbmi	Sex-combined
7956_11	positive	whradjbmi	Sex-combined
13727_44	positive	whradjbmi	Sex-combined
8766_29	negative	whradjbmi	Sex-combined
2619_72	positive	whradjbmi	Sex-combined
8687_26	positive	whradjbmi	Sex-combined
3485_28	negative	whradjbmi	Sex-combined
11678_105	positive	whradjbmi	Sex-combined
13631_1	positive	whradjbmi	Sex-combined
10363_13	positive	whradjbmi	Sex-combined
15499_11	positive	whradjbmi	Sex-combined
9487_60	positive	whradjbmi	Sex-combined
6107_3	negative	whradjbmi	Sex-combined
12572_236	positive	whradjbmi	Sex-combined
9170_24	positive	whradjbmi	Sex-combined
12844_10	positive	whradjbmi	Sex-combined
5792_8	positive	whradjbmi	Sex-combined
18398_1	positive	whradjbmi	Sex-combined
18922_27	positive	whradjbmi	Sex-combined
17805_35	positive	whradjbmi	Sex-combined
7070_25	positive	whradjbmi	Sex-combined
11645_9	positive	whradjbmi	Sex-combined
15434_5	positive	whradjbmi	Sex-combined
3486_58	positive	whradjbmi	Sex-combined
8784_7	positive	whradjbmi	Sex-combined
3280_49	positive	whradjbmi	Sex-combined
7186_111	positive	whradjbmi	Sex-combined
5250_53	positive	whradjbmi	Sex-combined
17703_40	positive	whradjbmi	Sex-combined
7144_234	positive	whradjbmi	Sex-combined
10485_56	positive	whradjbmi	Sex-combined
10699_52	positive	whradjbmi	Sex-combined
10885_36	positive	whradjbmi	Sex-combined
7108_7	positive	whradjbmi	Sex-combined
14271_23	positive	whradjbmi	Sex-combined
6431_68	positive	whradjbmi	Sex-combined
5351_52	positive	whradjbmi	Sex-combined
8107_12	positive	whradjbmi	Sex-combined
13465_5	positive	whradjbmi	Sex-combined
18280_29	positive	whradjbmi	Sex-combined
12658_72	positive	whradjbmi	Sex-combined
9573_108	positive	whradjbmi	Sex-combined
9053_16	negative	whradjbmi	Sex-combined
15446_25	positive	whradjbmi	Sex-combined
12591_27	positive	whradjbmi	Sex-combined
5488_74	positive	whradjbmi	Sex-combined
9934_29	positive	whradjbmi	Sex-combined
7130_4	positive	whradjbmi	Sex-combined
5437_63	negative	whradjbmi	Sex-combined
17854_33	positive	whradjbmi	Sex-combined
18898_36	positive	whradjbmi	Sex-combined
12656_1	positive	whradjbmi	Sex-combined
11567_23	positive	whradjbmi	Sex-combined
18294_26	positive	whradjbmi	Sex-combined
19254_125	positive	whradjbmi	Sex-combined
8024_64	positive	whradjbmi	Sex-combined
13381_49	negative	whradjbmi	Sex-combined
14098_28	positive	whradjbmi	Sex-combined
12671_35	positive	whradjbmi	Sex-combined
8982_65	positive	whradjbmi	Sex-combined
3481_87	positive	whradjbmi	Sex-combined
17757_86	positive	whradjbmi	Sex-combined
14268_4	positive	whradjbmi	Sex-combined
11570_94	positive	whradjbmi	Sex-combined
4930_21	positive	whradjbmi	Sex-combined
12742_160	positive	whradjbmi	Sex-combined
14208_3	negative	whradjbmi	Sex-combined
10557_6	positive	whradjbmi	Sex-combined
19150_20	positive	whradjbmi	Sex-combined
6256_9	positive	whradjbmi	Sex-combined
12931_16	positive	whradjbmi	Sex-combined
15452_5	positive	whradjbmi	Sex-combined
2697_7	positive	whradjbmi	Sex-combined
5339_49	positive	whradjbmi	Sex-combined
12634_79	positive	whradjbmi	Sex-combined
9030_56	positive	whradjbmi	Sex-combined
17405_2	positive	whradjbmi	Sex-combined
11237_49	negative	whradjbmi	Sex-combined
12595_11	positive	whradjbmi	Sex-combined
18833_76	positive	whradjbmi	Sex-combined
14063_17	positive	whradjbmi	Sex-combined
9283_8	positive	whradjbmi	Sex-combined
3361_26	positive	whradjbmi	Sex-combined
5133_17	positive	whradjbmi	Sex-combined
19230_12	positive	whradjbmi	Sex-combined
15364_101	negative	whradjbmi	Sex-combined
6464_40	positive	whradjbmi	Sex-combined
6027_31	positive	whradjbmi	Sex-combined
10760_107	positive	whradjbmi	Sex-combined
12814_17	positive	whradjbmi	Sex-combined
7142_5	positive	whradjbmi	Sex-combined
5256_86	positive	whradjbmi	Sex-combined
9021_1	positive	whradjbmi	Sex-combined
4499_21	positive	whradjbmi	Sex-combined
12499_108	positive	whradjbmi	Sex-combined
12685_57	positive	whradjbmi	Sex-combined
2797_56	positive	whradjbmi	Sex-combined
6925_26	positive	whradjbmi	Sex-combined
16616_137	positive	whradjbmi	Sex-combined
13097_11	positive	whradjbmi	Sex-combined
9384_17	positive	whradjbmi	Sex-combined
8366_19	positive	whradjbmi	Sex-combined
19635_69	positive	whradjbmi	Sex-combined
14624_51	positive	whradjbmi	Sex-combined
2418_55	positive	whradjbmi	Sex-combined
7146_16	positive	whradjbmi	Sex-combined
9327_3	positive	whradjbmi	Sex-combined
13116_25	positive	whradjbmi	Sex-combined
3175_51	positive	whradjbmi	Sex-combined
2961_1	positive	whradjbmi	Sex-combined
12563_2	positive	whradjbmi	Sex-combined
3042_7	positive	whradjbmi	Sex-combined
9110_2	positive	whradjbmi	Sex-combined
18407_36	positive	whradjbmi	Sex-combined
8048_9	positive	whradjbmi	Sex-combined
17769_28	positive	whradjbmi	Sex-combined
17384_110	positive	whradjbmi	Sex-combined
9051_13	positive	whradjbmi	Sex-combined
19374_72	positive	whradjbmi	Sex-combined
13963_7	positive	whradjbmi	Sex-combined
12795_2	positive	whradjbmi	Sex-combined
19323_1	negative	whradjbmi	Sex-combined
5105_2	positive	whradjbmi	Sex-combined
8071_114	positive	whradjbmi	Sex-combined
4967_1	positive	whradjbmi	Sex-combined
19491_11	positive	whradjbmi	Sex-combined
7007_24	positive	whradjbmi	Sex-combined
12808_103	positive	whradjbmi	Sex-combined
17799_9	positive	whradjbmi	Sex-combined
12533_135	positive	whradjbmi	Sex-combined
5204_13	positive	whradjbmi	Sex-combined
3400_49	positive	whradjbmi	Sex-combined
6290_3	positive	whradjbmi	Sex-combined
14203_3	positive	whradjbmi	Sex-combined
5087_5	positive	whradjbmi	Sex-combined
18191_23	positive	whradjbmi	Sex-combined
9398_30	positive	whradjbmi	Sex-combined
3522_57	positive	whradjbmi	Sex-combined
17744_31	positive	whradjbmi	Sex-combined
2805_6	positive	whradjbmi	Sex-combined
14099_20	positive	whradjbmi	Sex-combined
4149_8	positive	whradjbmi	Sex-combined
9745_20	positive	whradjbmi	Sex-combined
12568_14	positive	whradjbmi	Sex-combined
4987_17	positive	whradjbmi	Sex-combined
15361_37	positive	whradjbmi	Sex-combined
15524_30	positive	whradjbmi	Sex-combined
6631_17	positive	whradjbmi	Sex-combined
18295_102	positive	whradjbmi	Sex-combined
5581_28	negative	whradjbmi	Sex-combined
9416_77	positive	whradjbmi	Sex-combined
8321_27	positive	whradjbmi	Sex-combined
13700_10	positive	whradjbmi	Sex-combined
11536_9	positive	whradjbmi	Sex-combined
7265_32	positive	whradjbmi	Sex-combined
13575_40	positive	whradjbmi	Sex-combined
12514_16	positive	whradjbmi	Sex-combined
7115_5	negative	whradjbmi	Sex-combined
17760_128	positive	whradjbmi	Sex-combined
9859_180	positive	whradjbmi	Sex-combined
2609_59	negative	whradjbmi	Sex-combined
18339_207	positive	whradjbmi	Sex-combined
15513_108	positive	whradjbmi	Sex-combined
4563_61	positive	whradjbmi	Sex-combined
12392_30	positive	whradjbmi	Sex-combined
5088_175	positive	whradjbmi	Sex-combined
6354_13	positive	whradjbmi	Sex-combined
8315_5	positive	whradjbmi	Sex-combined
7551_33	negative	whradjbmi	Sex-combined
9819_110	positive	whradjbmi	Sex-combined
13605_16	positive	whradjbmi	Sex-combined
14052_26	positive	whradjbmi	Sex-combined
9188_119	positive	whradjbmi	Sex-combined
13506_10	positive	whradjbmi	Sex-combined
8252_2	positive	whradjbmi	Sex-combined
13683_18	positive	whradjbmi	Sex-combined
13386_248	positive	whradjbmi	Sex-combined
16617_14	positive	whradjbmi	Sex-combined
19109_32	positive	whradjbmi	Sex-combined
15329_167	positive	whradjbmi	Sex-combined
3152_57	negative	whradjbmi	Sex-combined
8363_18	positive	whradjbmi	Sex-combined
10087_10	positive	whradjbmi	Sex-combined
6441_62	positive	whradjbmi	Sex-combined
17348_5	positive	whradjbmi	Sex-combined
3317_33	positive	whradjbmi	Sex-combined
17514_48	positive	whradjbmi	Sex-combined
14628_72	negative	whradjbmi	Sex-combined
11387_3	positive	whradjbmi	Sex-combined
8088_56	positive	whradjbmi	Sex-combined
11289_31	positive	whradjbmi	Sex-combined
12340_17	positive	whradjbmi	Sex-combined
11465_4	positive	whradjbmi	Sex-combined
10339_48	positive	whradjbmi	Sex-combined
4534_10	positive	whradjbmi	Sex-combined
5690_49	positive	whradjbmi	Sex-combined
11646_4	positive	whradjbmi	Sex-combined
11328_9	positive	whradjbmi	Sex-combined
5664_57	positive	whradjbmi	Sex-combined
6627_25	positive	whradjbmi	Sex-combined
8569_147	positive	whradjbmi	Sex-combined
11441_11	positive	whradjbmi	Sex-combined
3891_56	positive	whradjbmi	Sex-combined
15633_6	positive	whradjbmi	Sex-combined
5340_24	positive	whradjbmi	Sex-combined
16926_44	positive	whradjbmi	Sex-combined
7758_217	positive	whradjbmi	Sex-combined
10044_12	positive	whradjbmi	Sex-combined
4254_6	positive	whradjbmi	Sex-combined
10890_135	positive	whradjbmi	Sex-combined
5441_67	positive	whradjbmi	Sex-combined
4140_3	positive	whradjbmi	Sex-combined
7939_1	positive	whradjbmi	Sex-combined
13032_1	positive	whradjbmi	Sex-combined
13563_259	positive	whradjbmi	Sex-combined
18327_6	positive	whradjbmi	Sex-combined
6533_20	positive	whradjbmi	Sex-combined
14634_13	positive	whradjbmi	Sex-combined
7743_5	positive	whradjbmi	Sex-combined
14123_34	positive	whradjbmi	Sex-combined
6380_23	negative	whradjbmi	Sex-combined
7748_11	positive	whradjbmi	Sex-combined
19228_11	positive	whradjbmi	Sex-combined
4569_52	positive	whradjbmi	Sex-combined
7935_26	positive	whradjbmi	Sex-combined
3067_67	positive	whradjbmi	Sex-combined
5610_32	positive	whradjbmi	Sex-combined
3234_23	negative	whradjbmi	Sex-combined
5667_3	positive	whradjbmi	Sex-combined
14065_11	positive	whradjbmi	Sex-combined
12616_45	positive	whradjbmi	Sex-combined
12854_3	positive	whradjbmi	Sex-combined
3209_69	positive	whradjbmi	Sex-combined
8081_55	positive	whradjbmi	Sex-combined
11654_77	positive	whradjbmi	Sex-combined
10667_78	positive	whradjbmi	Sex-combined
4717_55	positive	whradjbmi	Sex-combined
7117_21	positive	whradjbmi	Sex-combined
11432_11	positive	whradjbmi	Sex-combined
6384_19	positive	whradjbmi	Sex-combined
11560_76	positive	whradjbmi	Sex-combined
5265_12	positive	whradjbmi	Sex-combined
4889_82	positive	whradjbmi	Sex-combined
9576_58	positive	whradjbmi	Sex-combined
12603_87	positive	whradjbmi	Sex-combined
16818_200	positive	whradjbmi	Sex-combined
16758_96	positive	whradjbmi	Sex-combined
5526_53	positive	whradjbmi	Sex-combined
12760_34	positive	whradjbmi	Sex-combined
5036_50	negative	whradjbmi	Sex-combined
13412_5	positive	whradjbmi	Sex-combined
11098_1	positive	whradjbmi	Sex-combined
15416_54	positive	whradjbmi	Sex-combined
12804_5	positive	whradjbmi	Sex-combined
9216_100	positive	whradjbmi	Sex-combined
16932_5	positive	whradjbmi	Sex-combined
15449_33	negative	whradjbmi	Sex-combined
3343_1	positive	whradjbmi	Sex-combined
11171_25	positive	whradjbmi	Sex-combined
5744_12	negative	whradjbmi	Sex-combined
6473_55	positive	whradjbmi	Sex-combined
8653_132	positive	whradjbmi	Sex-combined
7116_31	positive	whradjbmi	Sex-combined
5743_82	positive	whradjbmi	Sex-combined
12963_1	positive	whradjbmi	Sex-combined
9884_8	positive	whradjbmi	Sex-combined
8326_63	positive	whradjbmi	Sex-combined
5452_71	positive	whradjbmi	Sex-combined
18275_5	positive	whradjbmi	Sex-combined
2634_2	positive	whradjbmi	Sex-combined
3888_8	positive	whradjbmi	Sex-combined
3853_56	positive	whradjbmi	Sex-combined
16621_77	positive	whradjbmi	Sex-combined
6494_60	positive	whradjbmi	Sex-combined
18411_83	positive	whradjbmi	Sex-combined
5621_64	positive	whradjbmi	Sex-combined
18342_2	positive	whradjbmi	Sex-combined
4986_59	positive	whradjbmi	Sex-combined
11364_18	positive	whradjbmi	Sex-combined
5717_2	positive	whradjbmi	Sex-combined
6641_60	positive	whradjbmi	Sex-combined
7989_5	positive	whradjbmi	Sex-combined
8469_41	negative	whradjbmi	Sex-combined
16856_79	positive	whradjbmi	Sex-combined
5360_9	positive	whradjbmi	Sex-combined
6936_7	positive	whradjbmi	Sex-combined
8053_16	positive	whradjbmi	Sex-combined
13387_55	positive	whradjbmi	Sex-combined
5508_62	positive	whradjbmi	Sex-combined
2834_54	negative	whradjbmi	Sex-combined
5807_77	positive	whradjbmi	Sex-combined
3520_58	positive	whradjbmi	Sex-combined
5255_22	positive	whradjbmi	Sex-combined
7865_126	positive	whradjbmi	Sex-combined
3199_54	negative	whradjbmi	Sex-combined
12880_1	positive	whradjbmi	Sex-combined
5981_6	positive	whradjbmi	Sex-combined
7073_69	positive	whradjbmi	Sex-combined
13554_78	positive	whradjbmi	Sex-combined
12845_18	positive	whradjbmi	Sex-combined
7258_5	negative	whradjbmi	Sex-combined
5464_52	positive	whradjbmi	Sex-combined
2737_22	positive	whradjbmi	Sex-combined
3293_2	positive	whradjbmi	Sex-combined
12008_3	negative	whradjbmi	Sex-combined
5649_83	positive	whradjbmi	Sex-combined
2514_65	positive	whradjbmi	Sex-combined
2590_69	negative	whradjbmi	Sex-combined
11827_7	positive	whradjbmi	Sex-combined
16055_3	negative	whradjbmi	Sex-combined
11531_24	positive	whradjbmi	Sex-combined
8398_277	positive	whradjbmi	Sex-combined
8989_40	positive	whradjbmi	Sex-combined
11405_150	positive	whradjbmi	Sex-combined
9550_153	positive	whradjbmi	Sex-combined
14021_81	positive	whradjbmi	Sex-combined
6231_46	positive	whradjbmi	Sex-combined
7201_5	positive	whradjbmi	Sex-combined
18926_7	positive	whradjbmi	Sex-combined
9368_64	positive	whradjbmi	Sex-combined
3347_9	positive	whradjbmi	Sex-combined
9898_161	positive	whradjbmi	Sex-combined
2333_72	positive	whradjbmi	Sex-combined
7921_65	positive	whradjbmi	Sex-combined
3432_21	positive	whradjbmi	Sex-combined
5493_17	positive	whradjbmi	Sex-combined
5486_73	positive	whradjbmi	Sex-combined
19328_51	positive	whradjbmi	Sex-combined
5021_13	positive	whradjbmi	Sex-combined
13589_10	positive	whradjbmi	Sex-combined
4154_57	positive	whradjbmi	Sex-combined
9003_99	positive	whradjbmi	Sex-combined
15525_294	positive	whradjbmi	Sex-combined
6456_17	positive	whradjbmi	Sex-combined
15398_2	positive	whradjbmi	Sex-combined
6919_3	positive	whradjbmi	Sex-combined
12540_25	positive	whradjbmi	Sex-combined
13975_56	positive	whradjbmi	Sex-combined
13487_24	positive	whradjbmi	Sex-combined
15433_4	positive	whradjbmi	Sex-combined
11202_70	positive	whradjbmi	Sex-combined
11457_53	positive	whradjbmi	Sex-combined
12707_26	positive	whradjbmi	Sex-combined
5745_64	positive	whradjbmi	Sex-combined
9002_36	negative	whradjbmi	Sex-combined
12871_10	positive	whradjbmi	Sex-combined
12647_52	positive	whradjbmi	Sex-combined
17165_1	positive	whradjbmi	Sex-combined
4280_47	positive	whradjbmi	Sex-combined
19437_61	positive	whradjbmi	Sex-combined
19227_18	positive	whradjbmi	Sex-combined
9848_22	positive	whradjbmi	Sex-combined
7917_17	positive	whradjbmi	Sex-combined
11147_17	positive	whradjbmi	Sex-combined
8772_5	positive	whradjbmi	Sex-combined
3864_5	positive	whradjbmi	Sex-combined
9357_4	positive	whradjbmi	Sex-combined
18890_227	positive	whradjbmi	Sex-combined
18860_2	positive	whradjbmi	Sex-combined
11094_104	positive	whradjbmi	Sex-combined
9962_1	positive	whradjbmi	Sex-combined
15437_11	positive	whradjbmi	Sex-combined
9190_7	positive	whradjbmi	Sex-combined
10003_15	positive	whradjbmi	Sex-combined
12798_46	positive	whradjbmi	Sex-combined
5734_13	positive	whradjbmi	Sex-combined
8046_9	positive	whradjbmi	Sex-combined
8633_18	positive	whradjbmi	Sex-combined
13941_82	positive	whradjbmi	Sex-combined
14136_234	negative	whradjbmi	Sex-combined
14205_6	positive	whradjbmi	Sex-combined
5762_35	positive	whradjbmi	Sex-combined
19264_6	positive	whradjbmi	Sex-combined
6550_4	negative	whradjbmi	Sex-combined
18204_1	positive	whradjbmi	Sex-combined
8993_151	positive	whradjbmi	Sex-combined
15606_19	positive	whradjbmi	Sex-combined
17161_1	negative	whradjbmi	Sex-combined
5660_51	negative	whradjbmi	Sex-combined
8268_98	positive	whradjbmi	Sex-combined
12820_1	positive	whradjbmi	Sex-combined
18934_50	positive	whradjbmi	Sex-combined
6571_75	positive	whradjbmi	Sex-combined
17832_12	positive	whradjbmi	Sex-combined
16079_2	positive	whradjbmi	Sex-combined
3477_63	positive	whradjbmi	Sex-combined
7822_11	positive	whradjbmi	Sex-combined
19135_5	positive	whradjbmi	Sex-combined
5651_50	positive	whradjbmi	Sex-combined
17729_20	positive	whradjbmi	Sex-combined
11582_63	positive	whradjbmi	Sex-combined
19189_2	positive	whradjbmi	Sex-combined
8654_13	positive	whradjbmi	Sex-combined
5713_9	positive	whradjbmi	Sex-combined
5103_30	positive	whradjbmi	Sex-combined
5457_5	positive	whradjbmi	Sex-combined
10361_25	positive	whradjbmi	Sex-combined
9543_131	positive	whradjbmi	Sex-combined
5026_66	positive	whradjbmi	Sex-combined
7197_2	positive	whradjbmi	Sex-combined
11911_13	positive	whradjbmi	Sex-combined
3235_50	negative	whradjbmi	Sex-combined
4968_50	positive	whradjbmi	Sex-combined
19158_1	negative	whradjbmi	Sex-combined
3605_77	positive	whradjbmi	Sex-combined
11566_48	positive	whradjbmi	Sex-combined
13430_50	positive	whradjbmi	Sex-combined
2833_20	positive	whradjbmi	Sex-combined
9339_204	positive	whradjbmi	Sex-combined
7227_75	positive	whradjbmi	Sex-combined
9971_5	positive	whradjbmi	Sex-combined
4929_55	negative	whradjbmi	Sex-combined
9345_436	positive	whradjbmi	Sex-combined
11067_13	positive	whradjbmi	Sex-combined
16299_13	positive	whradjbmi	Sex-combined
15669_7	positive	whradjbmi	Sex-combined
10708_3	positive	whradjbmi	Sex-combined
7161_25	negative	whradjbmi	Sex-combined
7200_4	positive	whradjbmi	Sex-combined
12626_6	positive	whradjbmi	Sex-combined
4430_44	positive	whradjbmi	Sex-combined
16585_16	positive	whradjbmi	Sex-combined
4128_27	positive	whradjbmi	Sex-combined
12599_10	positive	whradjbmi	Sex-combined
10042_8	positive	whradjbmi	Sex-combined
3091_70	positive	whradjbmi	Sex-combined
6649_51	positive	whradjbmi	Sex-combined
2948_58	positive	whradjbmi	Sex-combined
9443_137	positive	whradjbmi	Sex-combined
14128_121	positive	whradjbmi	Sex-combined
19581_15	negative	whradjbmi	Sex-combined
8327_26	negative	whradjbmi	Sex-combined
6528_95	positive	whradjbmi	Sex-combined
8839_4	positive	whradjbmi	Sex-combined
19290_5	positive	whradjbmi	Sex-combined
11297_54	positive	whradjbmi	Sex-combined
10731_10	positive	whradjbmi	Sex-combined
9864_38	positive	whradjbmi	Sex-combined
5947_90	positive	whradjbmi	Sex-combined
7625_27	positive	whradjbmi	Sex-combined
13109_82	negative	whradjbmi	Sex-combined
12657_2	positive	whradjbmi	Sex-combined
2827_23	negative	whradjbmi	Sex-combined
3723_1	positive	whradjbmi	Sex-combined
4203_50	positive	whradjbmi	Sex-combined
8845_2	positive	whradjbmi	Sex-combined
5663_18	positive	whradjbmi	Sex-combined
3196_6	positive	whradjbmi	Sex-combined
7128_9	positive	whradjbmi	Sex-combined
5097_14	positive	whradjbmi	Sex-combined
18415_16	positive	whradjbmi	Sex-combined
8597_1	positive	whradjbmi	Sex-combined
11177_16	positive	whradjbmi	Sex-combined
17698_15	positive	whradjbmi	Sex-combined
12763_69	positive	whradjbmi	Sex-combined
13027_20	positive	whradjbmi	Sex-combined
3191_50	positive	whradjbmi	Sex-combined
5009_11	positive	whradjbmi	Sex-combined
4459_68	positive	whradjbmi	Sex-combined
5451_1	negative	whradjbmi	Sex-combined
12469_19	positive	whradjbmi	Sex-combined
8068_43	positive	whradjbmi	Sex-combined
11370_20	positive	whradjbmi	Sex-combined
9885_41	positive	whradjbmi	Sex-combined
8955_60	positive	whradjbmi	Sex-combined
13596_3	positive	whradjbmi	Sex-combined
3797_1	positive	whradjbmi	Sex-combined
8749_194	positive	whradjbmi	Sex-combined
12893_159	positive	whradjbmi	Sex-combined
10621_26	positive	whradjbmi	Sex-combined
4990_87	negative	whradjbmi	Sex-combined
6342_10	positive	whradjbmi	Sex-combined
5740_17	negative	whradjbmi	Sex-combined
3845_51	positive	whradjbmi	Sex-combined
5755_29	positive	whradjbmi	Sex-combined
9202_309	positive	whradjbmi	Sex-combined
11476_43	positive	whradjbmi	Sex-combined
13230_174	positive	whradjbmi	Sex-combined
11596_47	positive	whradjbmi	Sex-combined
3379_29	positive	whradjbmi	Sex-combined
6507_16	negative	whradjbmi	Sex-combined
13568_30	positive	whradjbmi	Sex-combined
13090_17	positive	whradjbmi	Sex-combined
3000_66	negative	whradjbmi	Sex-combined
13470_43	positive	whradjbmi	Sex-combined
17683_2	positive	whradjbmi	Sex-combined
